"nim","fak","prodi","thn_masuk","sex","kota_asal","jml_ajuan_cuti","jml_tunggakan","tgl_lahir","umur","usia","beasiswa","marital","jml_aktivitas_kemahasiswaan","jml_prestasi","ips1","ips2","ips3","ips4","ips5","ips6","ips7","ips8","ips9","ips10","ips11","ips12","ips13","ips14","ipk","tgl_yud","masuk","masa_studi_bulan","masa_studi_tahun","label"
25347,"A","A11",2013,1,2,2,2,"1995-05-10",26,3,2,2,2,1,1,2,2,2,2,3,2,3,3,0,0,0,0,0,3,"2018-08-09","2013-08-30",59,4,3
25345,"A","A11",2013,2,2,2,2,"1995-07-15",26,3,2,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25342,"A","A11",2013,2,2,2,2,"1996-05-25",25,2,2,2,2,2,3,3,0,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25339,"A","A11",2013,2,2,2,2,"1995-04-20",26,3,2,2,2,2,2,2,0,2,0,2,3,2,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25334,"A","A11",2013,1,2,2,2,"1995-07-11",26,3,2,2,2,2,2,1,2,2,0,2,3,3,3,0,0,0,0,0,3,"2017-11-17","2013-08-30",50,4,3
25330,"A","A11",2013,1,2,2,2,"1991-01-27",30,3,2,2,2,2,2,2,3,2,2,2,2,2,0,0,0,0,3,0,2,"2019-11-12","2013-08-30",74,6,3
25329,"A","A11",2013,1,2,2,2,"1995-07-07",26,3,2,2,2,2,2,2,2,2,3,2,2,3,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25328,"A","A11",2013,2,2,2,2,"1996-01-04",25,2,2,2,2,2,2,2,2,2,3,3,3,2,0,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25326,"A","A11",2013,2,2,2,2,"1996-01-06",25,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25322,"A","A11",2013,1,2,2,2,"1995-05-21",26,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,3,0,0,2,"2019-03-01","2013-08-30",66,5,3
25321,"A","A11",2013,1,2,2,2,"1995-05-31",26,3,2,2,1,1,0,3,3,3,3,3,3,3,0,3,3,0,0,0,3,"2018-11-13","2013-08-30",62,5,3
25320,"A","A11",2013,1,2,2,2,"1995-05-28",26,3,2,2,2,2,2,3,3,0,3,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25317,"A","A11",2013,1,2,2,2,"1995-06-19",26,3,2,2,2,2,2,2,2,2,3,2,2,3,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25314,"A","A11",2013,2,2,2,2,"1995-06-05",26,3,2,2,2,2,0,3,2,0,0,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
25313,"A","A11",2013,2,2,2,2,"1995-05-10",26,3,2,2,2,2,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25306,"A","A11",2013,1,2,2,2,"1994-08-04",27,3,2,2,2,2,2,3,3,3,3,2,2,2,0,0,0,0,2,0,3,"2020-02-26","2013-08-30",77,6,3
25297,"A","A11",2013,1,2,2,2,"1995-05-11",26,3,2,2,1,2,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25296,"A","A11",2013,1,2,2,2,"1995-07-08",26,3,2,2,2,2,3,3,3,3,3,3,0,3,3,3,0,0,0,0,3,"2018-08-09","2013-08-30",59,4,3
25295,"A","A11",2013,1,2,2,2,"1994-11-25",26,3,2,2,2,2,2,2,2,2,3,2,2,2,3,0,0,0,0,0,2,"2017-11-17","2013-08-30",50,4,3
25285,"A","A11",2013,2,1,2,2,"1995-01-05",26,3,2,2,2,2,0,3,2,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25283,"A","A11",2013,1,2,2,2,"1995-09-19",26,3,2,2,2,1,3,0,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25277,"A","A11",2013,1,2,2,2,"1995-06-08",26,3,2,2,2,2,2,0,3,3,3,3,0,0,0,3,0,3,0,0,3,"2019-03-08","2013-08-30",66,5,3
25276,"A","A11",2013,1,2,2,2,"1995-03-10",26,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25274,"A","A11",2013,1,2,2,2,"1994-10-08",27,3,2,2,2,2,0,3,2,3,3,3,3,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25272,"A","A11",2013,1,2,2,2,"1995-07-15",26,3,2,2,2,2,0,2,3,2,0,2,3,2,0,0,0,1,1,3,3,"2020-07-24","2013-08-30",82,6,3
25267,"A","A11",2013,2,1,2,2,"1994-05-20",27,3,2,2,2,2,2,0,2,2,3,2,3,0,0,0,0,0,0,0,2,"2017-08-14","2013-08-30",47,3,2
25256,"A","A11",2013,1,2,2,2,"1995-03-11",26,3,2,2,2,2,2,2,0,3,3,0,2,0,0,0,0,0,0,3,3,"2020-08-12","2013-08-30",83,6,3
25251,"A","A11",2013,1,2,2,2,"1994-02-02",27,3,2,2,2,2,0,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25245,"A","A11",2013,1,2,2,2,"1995-01-26",26,3,2,2,2,2,3,3,3,2,3,3,3,0,0,3,0,0,0,0,3,"2018-08-09","2013-08-30",59,4,3
25233,"A","A11",2013,1,2,2,2,"1995-10-18",25,2,2,2,2,2,2,2,2,0,2,0,2,3,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25229,"A","A11",2013,2,2,2,2,"1995-06-25",26,3,1,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25228,"A","A11",2013,1,2,2,2,"1995-05-11",26,3,2,2,2,2,2,2,0,2,3,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25225,"A","A11",2013,1,2,2,2,"1995-11-06",25,2,2,2,2,2,3,3,0,3,3,3,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25223,"A","A11",2013,1,1,2,2,"1995-04-22",26,3,2,2,2,2,3,3,3,2,2,2,3,2,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25217,"A","A11",2013,2,2,2,2,"1995-02-22",26,3,2,2,2,2,3,2,2,3,3,2,3,0,0,0,1,3,0,0,3,"2019-03-08","2013-08-30",66,5,3
25214,"A","A11",2013,2,2,2,2,"1996-01-31",25,2,2,2,2,2,3,0,3,3,3,2,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25212,"A","A11",2013,1,2,2,2,"1995-07-27",26,3,2,2,2,2,3,2,0,3,2,2,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25211,"A","A11",2013,1,2,2,2,"1994-12-04",26,3,2,2,2,1,2,1,0,2,2,2,2,2,2,2,1,3,0,0,2,"2019-03-01","2013-08-30",66,5,3
25210,"A","A11",2013,1,2,2,2,"1996-03-04",25,2,2,2,2,2,0,0,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
25209,"A","A11",2013,1,2,2,2,"1995-08-22",26,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
25205,"A","A11",2013,1,1,2,2,"1995-04-26",26,3,2,2,2,2,2,2,3,2,2,2,3,2,3,0,0,0,0,0,2,"2018-08-09","2013-08-30",59,4,3
25201,"A","A11",2013,2,2,2,2,"1995-08-26",26,3,1,2,2,2,3,3,3,3,3,3,3,0,0,0,0,3,0,0,3,"2019-08-09","2013-08-30",71,5,3
25196,"A","A11",2013,1,2,2,2,"1995-06-05",26,3,2,2,2,2,0,2,3,2,0,2,2,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25194,"A","A11",2013,1,2,2,2,"1995-12-28",25,2,2,2,2,2,2,2,0,2,3,3,3,2,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25193,"A","A11",2013,1,2,2,2,"1995-07-17",26,3,2,2,2,2,2,2,0,2,3,3,3,2,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25190,"A","A11",2013,1,2,2,2,"1995-02-07",26,3,2,2,2,2,2,0,3,2,2,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25187,"A","A11",2013,1,2,2,2,"1995-10-27",25,2,2,2,2,2,2,2,2,0,2,2,1,2,1,0,1,3,0,0,2,"2019-08-09","2013-08-30",71,5,3
25186,"A","A11",2013,1,2,2,2,"1994-09-16",27,3,2,2,2,2,3,2,0,2,3,3,3,0,3,0,0,0,0,0,3,"2018-03-23","2013-08-30",54,4,3
25185,"A","A11",2013,2,2,2,2,"1995-01-06",26,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
25183,"A","A11",2013,1,1,2,2,"1995-03-30",26,3,2,2,2,2,3,2,0,3,0,3,3,1,0,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25182,"A","A11",2013,1,2,1,2,"1995-12-01",25,2,2,2,2,2,0,2,3,2,3,0,2,2,0,0,0,0,0,3,3,"2020-08-12","2013-08-30",83,6,3
25181,"A","A11",2013,1,2,2,2,"1995-09-03",26,3,2,2,1,2,2,2,2,0,2,2,3,2,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25179,"A","A11",2013,1,2,2,2,"1995-10-02",26,3,2,2,2,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,2,"2020-08-26","2013-08-30",83,6,3
25172,"A","A11",2013,1,2,2,2,"1995-07-17",26,3,2,2,2,2,2,2,0,3,2,2,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25170,"A","A11",2013,2,1,2,2,"1995-04-10",26,3,2,2,2,2,3,3,3,3,0,3,3,3,3,0,0,0,0,0,3,"2018-03-23","2013-08-30",54,4,3
25165,"A","A11",2013,1,2,2,2,"1995-10-09",26,3,2,2,1,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25159,"A","A11",2013,1,2,2,2,"1996-05-20",25,2,1,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25155,"A","A11",2013,1,2,2,2,"1994-03-31",27,3,2,2,2,2,0,2,2,2,2,2,2,1,0,1,0,3,0,0,2,"2019-03-08","2013-08-30",66,5,3
25151,"A","A11",2013,1,2,2,2,"1994-08-08",27,3,2,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,3,2,"2020-08-12","2013-08-30",83,6,3
25149,"A","A11",2013,1,2,2,2,"1995-04-11",26,3,2,2,2,2,0,2,2,3,3,3,3,3,0,3,0,3,0,0,3,"2019-08-09","2013-08-30",71,5,3
25148,"A","A11",2013,1,2,2,2,"1994-11-24",26,3,2,2,2,2,2,2,2,2,2,0,2,0,0,2,0,0,0,0,2,"2018-11-13","2013-08-30",62,5,3
25137,"A","A11",2013,1,2,2,2,"1995-05-27",26,3,2,2,2,2,0,2,1,1,2,1,1,1,1,2,1,2,0,3,2,"2020-08-26","2013-08-30",83,6,3
25132,"A","A11",2013,2,2,2,2,"1996-03-09",25,2,2,2,2,2,3,3,3,2,3,3,3,3,0,0,0,0,0,0,3,"2020-02-14","2013-08-30",77,6,3
25125,"A","A11",2013,1,2,2,2,"1995-12-22",25,2,2,2,1,2,0,2,0,0,2,2,1,3,0,0,0,0,0,3,3,"2020-08-12","2013-08-30",83,6,3
25122,"A","A11",2013,1,2,2,2,"1995-05-09",26,3,2,2,2,2,2,2,0,2,2,0,3,1,1,0,0,3,3,0,3,"2019-11-12","2013-08-30",74,6,3
25120,"A","A11",2013,1,2,2,2,"1995-12-03",25,2,2,2,2,2,0,2,3,3,0,3,3,0,3,0,3,0,0,0,3,"2018-11-13","2013-08-30",62,5,3
25115,"A","A11",2013,1,2,2,2,"1992-03-18",29,3,2,2,2,2,0,2,3,3,2,0,3,0,0,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25114,"A","A11",2013,1,2,2,2,"1996-01-01",25,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25107,"A","A11",2013,1,2,2,2,"1995-05-23",26,3,2,2,2,2,0,2,0,0,2,2,3,3,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25095,"A","A11",2013,1,2,2,2,"1995-09-20",26,3,2,2,2,2,3,3,3,3,3,3,3,0,3,0,0,3,0,0,3,"2019-03-08","2013-08-30",66,5,3
25085,"A","A11",2013,1,2,2,2,"1995-04-30",26,3,2,2,2,2,0,0,2,3,0,3,3,0,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25084,"A","A11",2013,1,2,2,2,"1995-09-23",26,3,2,2,2,2,2,2,1,2,2,3,2,0,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25083,"A","A11",2013,2,2,2,2,"1995-07-25",26,3,2,2,2,2,2,2,2,3,2,2,3,3,0,0,0,0,0,0,2,"2017-11-17","2013-08-30",50,4,3
25075,"A","A11",2013,1,2,2,2,"1995-07-30",26,3,2,2,2,2,0,0,2,2,2,3,2,2,0,0,1,0,0,3,3,"2020-08-12","2013-08-30",83,6,3
25072,"A","A11",2013,1,2,2,2,"1995-04-26",26,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25071,"A","A11",2013,1,2,2,2,"1995-07-08",26,3,2,2,2,2,2,2,1,2,2,3,2,0,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
25070,"A","A11",2013,1,2,2,2,"1995-08-11",26,3,2,2,1,2,2,2,2,2,2,2,3,0,2,0,0,0,0,0,2,"2018-03-29","2013-08-30",54,4,3
25066,"A","A11",2013,1,2,2,2,"1995-08-20",26,3,2,2,2,2,0,2,2,3,2,1,3,2,3,0,0,1,2,0,2,"2020-02-26","2013-08-30",77,6,3
25061,"A","A11",2013,1,2,2,2,"1994-07-25",27,3,2,2,2,2,0,2,1,2,2,2,3,3,3,0,1,0,0,3,3,"2020-08-12","2013-08-30",83,6,3
25059,"A","A11",2013,1,1,2,2,"1990-07-10",31,3,2,2,2,2,3,3,0,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
25041,"A","A11",2013,1,2,2,2,"1995-04-05",26,3,2,2,2,2,3,3,3,2,3,2,3,2,0,0,0,0,0,3,3,"2020-08-12","2013-08-30",83,6,3
25040,"A","A11",2013,2,1,2,2,"1995-11-04",25,2,2,2,2,2,3,3,3,0,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
25039,"A","A11",2013,1,2,2,2,"1996-05-23",25,2,2,2,2,2,0,2,3,3,3,2,3,2,0,3,0,3,0,0,3,"2019-03-08","2013-08-30",66,5,3
25038,"A","A11",2013,2,2,2,2,"1995-08-16",26,3,2,2,2,2,0,2,2,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
25035,"A","A11",2013,1,2,2,2,"1995-02-20",26,3,2,2,2,2,0,2,2,3,3,2,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25034,"A","A11",2013,1,2,2,2,"1995-01-14",26,3,2,2,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,2,"2018-03-23","2013-08-30",54,4,3
25031,"A","A11",2013,2,2,2,2,"1989-08-19",32,3,2,2,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,3,"2016-08-08","2013-08-30",35,2,1
25025,"A","A11",2013,2,1,2,2,"1995-11-19",25,2,2,2,1,2,2,3,3,3,2,3,3,3,0,0,0,0,0,0,3,"2017-11-17","2013-08-30",50,4,3
25021,"A","A11",2013,1,2,2,2,"1995-06-19",26,3,2,2,1,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
25020,"A","A11",2013,1,2,2,2,"1994-11-10",26,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
25015,"A","A11",2013,1,1,2,2,"1995-10-24",25,2,2,2,1,2,0,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-03-23","2013-08-30",54,4,3
25010,"A","A11",2013,1,2,2,2,"1995-06-08",26,3,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,3,2,"2020-08-26","2013-08-30",83,6,3
25000,"A","A11",2013,1,2,2,2,"1996-02-12",25,2,2,2,2,2,2,2,0,2,2,0,2,3,0,0,0,0,0,0,3,"2017-11-17","2013-08-30",50,4,3
24996,"A","A11",2013,2,2,2,2,"1995-08-31",26,3,2,2,1,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
24995,"A","A11",2013,1,2,2,2,"1995-07-18",26,3,2,2,2,2,0,3,0,0,0,2,2,3,0,0,0,3,0,0,3,"2019-08-09","2013-08-30",71,5,3
24990,"A","A11",2013,1,2,2,2,"1995-05-30",26,3,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,0,0,2,"2018-11-13","2013-08-30",62,5,3
24986,"A","A11",2013,1,2,2,2,"1994-09-14",27,3,2,2,2,2,2,2,0,2,3,3,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
24985,"A","A11",2013,1,1,2,2,"1995-07-23",26,3,2,2,2,2,2,0,2,3,3,2,3,2,0,0,0,0,0,0,3,"2018-03-23","2013-08-30",54,4,3
24979,"A","A11",2013,1,2,2,2,"1995-01-18",26,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
24974,"A","A11",2013,2,2,2,2,"1995-03-09",26,3,1,2,2,2,3,3,3,3,2,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24971,"A","A11",2013,1,2,2,2,"1995-05-27",26,3,2,2,2,2,3,3,2,3,3,3,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
24964,"A","A11",2013,1,1,2,2,"1995-03-02",26,3,2,2,2,2,2,2,0,2,0,3,2,3,0,0,0,0,0,0,3,"2017-11-17","2013-08-30",50,4,3
24960,"A","A11",2013,2,1,2,2,"1994-09-26",27,3,2,2,1,2,0,0,2,3,2,3,3,2,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24957,"A","A11",2013,1,2,2,2,"1991-04-07",30,3,2,2,2,2,3,2,0,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
24951,"A","A11",2013,1,2,2,2,"1995-03-17",26,3,2,2,2,2,1,2,1,2,1,1,1,1,2,0,3,0,0,0,2,"2018-11-13","2013-08-30",62,5,3
24950,"A","A11",2013,1,2,2,2,"1995-02-12",26,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
24940,"A","A11",2013,2,2,2,2,"1992-04-07",29,3,2,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,"2016-08-08","2013-08-30",35,2,1
24939,"A","A11",2013,1,2,2,2,"1995-04-09",26,3,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
24938,"A","A11",2013,1,2,2,2,"1994-07-25",27,3,2,2,2,2,3,3,2,3,2,0,1,2,3,0,0,3,0,0,3,"2019-03-01","2013-08-30",66,5,3
24937,"A","A11",2013,1,2,2,2,"1995-07-03",26,3,2,2,2,2,2,2,2,0,2,2,2,0,1,3,0,1,0,0,2,"2019-11-12","2013-08-30",74,6,3
24934,"A","A11",2013,1,2,2,2,"1995-02-01",26,3,2,2,2,2,2,2,2,2,1,2,1,1,1,0,0,1,3,0,2,"2019-11-12","2013-08-30",74,6,3
24928,"A","A11",2013,1,2,2,2,"1995-09-15",26,3,2,2,2,2,3,3,3,3,1,1,2,2,2,1,2,3,0,3,3,"2019-06-28","2013-08-30",69,5,3
24926,"A","A11",2013,1,2,2,2,"1995-03-02",26,3,2,2,2,2,0,3,3,3,0,2,2,0,0,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
24924,"A","A11",2013,2,2,2,2,"1995-06-21",26,3,2,2,2,2,3,3,2,3,2,2,3,3,3,0,0,0,0,0,3,"2020-02-26","2013-08-30",77,6,3
24922,"A","A11",2013,1,2,2,2,"1995-05-23",26,3,2,2,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,0,3,"2017-11-17","2013-08-30",50,4,3
24920,"A","A11",2013,1,2,2,2,"1995-07-27",26,3,2,2,2,2,2,2,0,2,0,2,2,3,3,0,0,0,0,0,3,"2018-03-23","2013-08-30",54,4,3
24917,"A","A11",2013,1,2,2,2,"1995-01-07",26,3,2,2,2,2,2,0,0,3,3,3,3,0,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
24912,"A","A11",2013,1,2,2,2,"1995-07-18",26,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24906,"A","A11",2013,1,2,2,2,"1995-12-24",25,2,2,2,2,2,3,0,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-11-17","2013-08-30",50,4,3
24900,"A","A11",2013,2,2,2,2,"1995-02-04",26,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24898,"A","A11",2013,2,2,2,2,"1995-09-19",26,3,2,2,2,2,2,2,3,2,2,2,2,3,3,0,0,0,0,0,2,"2017-11-17","2013-08-30",50,4,3
24893,"A","A11",2013,1,2,2,2,"1995-04-18",26,3,2,2,2,2,3,2,2,0,3,3,3,0,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24892,"A","A11",2013,1,2,2,2,"1993-10-06",28,3,2,2,2,2,0,2,0,2,0,2,2,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24891,"A","A11",2013,1,2,2,2,"1995-08-31",26,3,2,2,2,2,0,2,2,2,0,2,2,2,3,0,0,0,0,0,2,"2018-03-29","2013-08-30",54,4,3
24889,"A","A11",2013,1,2,2,2,"1995-04-17",26,3,2,2,2,2,2,2,2,2,2,2,0,2,1,0,1,3,0,0,2,"2019-06-28","2013-08-30",69,5,3
24885,"A","A11",2013,1,2,2,2,"1991-07-27",30,3,2,1,2,2,3,0,3,3,3,3,0,0,0,0,0,0,0,0,3,"2016-08-08","2013-08-30",35,2,1
24882,"A","A11",2013,1,2,2,2,"1995-05-13",26,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,"2017-08-08","2013-08-30",47,3,2
24881,"A","A11",2013,1,2,2,2,"1995-10-13",26,3,2,2,2,2,3,2,2,3,3,3,3,0,0,3,3,0,0,3,3,"2018-11-13","2013-08-30",62,5,3
24879,"A","A11",2013,2,1,2,2,"1994-12-15",26,3,2,2,2,2,3,2,0,2,2,3,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
24876,"A","A11",2013,1,2,2,2,"1995-09-26",26,3,2,2,2,2,0,0,0,3,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
24875,"A","A11",2013,1,1,2,2,"1996-01-22",25,2,2,2,2,2,3,3,2,3,3,3,3,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24870,"A","A11",2013,1,2,2,2,"1994-06-29",27,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
24869,"A","A11",2013,1,2,2,2,"1995-04-15",26,3,2,2,2,2,2,2,2,2,0,2,0,2,0,3,3,0,0,0,2,"2018-11-13","2013-08-30",62,5,3
24868,"A","A11",2013,1,2,2,2,"1995-07-17",26,3,2,2,2,2,2,2,2,0,3,3,3,3,0,0,1,3,0,0,3,"2019-03-08","2013-08-30",66,5,3
24865,"A","A11",2013,1,2,2,2,"1995-02-20",26,3,2,2,2,1,2,2,1,2,2,1,2,3,2,0,1,3,0,0,2,"2019-03-08","2013-08-30",66,5,3
24864,"A","A11",2013,1,2,2,2,"1996-02-06",25,2,2,2,2,2,2,2,2,0,0,2,0,1,2,0,1,3,0,0,2,"2019-06-28","2013-08-30",69,5,3
24860,"A","A11",2013,1,2,2,2,"1995-03-21",26,3,2,2,2,1,2,2,1,2,0,2,2,1,3,0,0,0,3,0,2,"2020-08-26","2013-08-30",83,6,3
24857,"A","A11",2013,1,2,2,2,"1991-11-25",29,3,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,2,"2018-08-09","2013-08-30",59,4,3
24855,"A","A11",2013,2,2,2,2,"1995-09-09",26,3,2,2,2,2,3,0,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-08-14","2013-08-30",47,3,2
24854,"A","A11",2013,1,2,2,2,"1996-06-15",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2017-11-10","2013-08-30",50,4,3
24849,"A","A11",2013,1,2,2,2,"1995-01-04",26,3,2,2,2,2,3,2,2,3,3,3,3,3,0,0,0,3,0,0,3,"2019-06-28","2013-08-30",69,5,3
24848,"A","A11",2013,1,2,2,2,"1995-09-25",26,3,2,2,2,2,3,2,3,3,3,3,3,3,0,0,0,0,3,0,3,"2019-11-12","2013-08-30",74,6,3
24842,"A","A11",2013,1,1,2,2,"1995-02-28",26,3,1,2,2,2,3,3,3,3,3,3,0,1,0,0,0,0,0,0,3,"2017-08-08","2013-08-30",47,3,2
24840,"A","A11",2013,1,2,2,2,"1995-10-12",26,3,2,2,2,2,0,3,2,2,2,2,1,0,0,0,1,1,1,0,2,"2020-02-26","2013-08-30",77,6,3
24832,"A","A11",2013,1,2,2,2,"1995-10-13",26,3,2,2,2,2,1,2,2,2,2,3,2,2,3,3,0,0,0,0,3,"2018-08-09","2013-08-30",59,4,3
24828,"A","A11",2013,1,2,2,2,"1995-07-02",26,3,2,2,2,2,2,2,2,2,2,2,0,1,2,3,3,0,0,2,2,"2018-11-13","2013-08-30",62,5,3
24821,"A","A11",2013,1,2,2,2,"1995-02-13",26,3,2,2,2,2,3,2,3,2,3,3,3,0,0,0,0,0,0,0,3,"2017-03-30","2013-08-30",43,3,2
24819,"A","A11",2013,2,2,2,2,"1995-09-17",26,3,2,2,2,2,0,2,2,3,2,2,0,3,3,0,0,0,0,0,3,"2018-03-29","2013-08-30",54,4,3
24812,"A","A11",2013,1,2,2,2,"1995-07-23",26,3,2,2,2,2,2,2,2,1,0,3,3,2,1,3,0,3,0,0,0,"2019-08-09","2013-08-30",71,5,3
24811,"A","A11",2013,1,2,2,2,"1995-04-22",26,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,3,0,0,3,"2019-08-16","2013-08-30",71,5,3
24806,"A","A11",2013,1,2,2,2,"1994-05-20",27,3,2,2,2,2,3,3,3,2,2,3,3,2,3,2,0,0,0,3,3,"2020-08-26","2013-08-30",83,6,3
